filename,room_width_m,room_height_m,room_depth_m,src_x_m,src_y_m,src_z_m,mic_x_m,mic_y_m,mic_z_m,distance_m,RT60_s
rir_0062.wav,13.212732374349168,3.1734115582338713,5.571931364467478,3.7702864300525354,1.0897257632304598,0.5016748751693058,5.0481876483171515,2.300178165636475,0.7933315300614402,1.7841777227831181,0.5057920846941355
rir_0063.wav,3.4059434474525783,4.150248066214179,3.895538664400788,2.0239838804128327,1.7040596825298777,2.7406423944383307,1.486452260760821,1.0079474027720718,2.8570947541446703,0.8871717422441381,0.2927366395311592
rir_0064.wav,12.133107639371566,3.182599489511996,3.063573678839793,9.748335303940662,0.6391245135485718,1.834558501350491,1.0482993139423875,2.193139910364452,1.1493155171201932,8.864262407456298,0.43170127349218795
rir_0065.wav,11.340298526692536,4.178405397147784,6.03368507833691,6.189281551312017,5.006866954808854,1.9114383067152332,3.3075211309325576,5.09050427976109,3.360149780549284,3.2265001560528694,0.5565162444052622
rir_0066.wav,11.641157253171382,2.6406401290949435,8.402490978510173,9.302831466575803,4.020363772309143,0.9886183436729277,1.9096114024537636,5.683942915693613,1.141164897035655,7.579608758622265,0.7228762810096812
rir_0067.wav,4.995557961119467,2.9939458977473272,19.96312479006739,2.070655002209323,10.677842588263825,0.762925021023481,2.56451251244728,16.9548095199206,2.2474429100080817,6.469003204841254,1.5434800846339098
rir_0068.wav,4.535294909216669,5.105857798341736,19.82071084692455,2.1800247539792563,7.495003359841861,2.430119778652583,0.6976442420183454,8.939446267279367,0.7411440958184506,2.6714239933587915,1.1493583603897803
rir_0069.wav,10.510615231100932,4.729770117167642,12.769676999614843,6.028108273923335,8.912742604376607,3.466472474531672,9.86825791063882,5.079789236639984,3.200534417037843,5.432219049526002,1.5482023348453218
rir_0070.wav,3.517369058616224,3.488845488203071,7.125181357320914,1.1603849298266398,1.0984336566905348,2.906657005332241,2.5792155073933376,0.9459685029609675,2.370771306093613,1.524302894305624,1.445732810884586
rir_0071.wav,4.107649918524243,3.5515924772678087,14.106656804469791,2.6007824806975375,11.354692300642654,1.4828559886841635,0.9876379689927085,6.610563245800693,1.5562109402620867,5.011424613177384,0.3917058240433593
rir_0072.wav,5.56043966494828,5.20361763747287,10.681728535675568,3.147908803523545,6.028956245221064,1.3855765973744307,2.385864593404666,8.294236559892576,0.7273383705490227,2.479008641668728,1.3403682734515427
rir_0073.wav,6.857219172162446,2.6759748522861955,18.32548683893162,0.8793705170269132,3.389034196358731,1.6665652624745944,4.636789982349661,12.409657689238802,0.8895423432422893,9.802735019151463,0.6559397514993937
rir_0074.wav,11.332334578616505,3.9931074176078782,7.798534316513301,6.164713815333966,5.1368418613355376,2.4791734609986396,5.310701217850927,4.0993324443209085,2.8404578748603875,1.391506282685489,1.8509190598632776
rir_0075.wav,10.831167664511026,5.408633789899145,4.676091786133032,9.734174931218732,1.9254913446860178,4.872849108791119,8.64373303155897,2.0772033392038622,2.2510461896817353,2.843577080450723,0.7735089163772254
rir_0076.wav,5.795066104318181,2.6888226841430503,4.12494425756853,2.0839865506999224,3.3841997295384534,1.3384607104767872,3.103883181658943,1.068413699215459,1.9143109769070057,2.595121886430086,0.4618991396219053
rir_0077.wav,6.940784241127287,2.9460500005323356,16.452817698760846,1.8139736568221358,3.670243504857142,2.2519266127931363,2.8118531223092607,7.735256909258501,2.261530816208003,4.185712561359993,0.49210606987495703
rir_0078.wav,11.544971415861607,5.622368176948031,7.059072477734628,3.6192798510212087,2.11701608511708,1.888903169413392,6.781959494500885,5.2898439370156325,3.8668931553399544,4.89712400184942,2.057374405617528
